iata_code,latitude_deg,longitude_deg,iso_region
OHH,53.516446,142.881426,RU-SAK
ITU,45.256389,147.95549,RU-SAK
EKS,49.1903,142.082993,RU-SAK
DEE,43.961066,145.684977,RU-SAK
NGK,51.783955,143.141785,RU-SAK
ZZO,50.669929,142.760082,RU-SAK
UUS,46.885461,142.717466,RU-SAK
AEM,45.84126,137.673568,RU-PRI
ETL,46.541704,138.321703,RU-PRI
EDN,47.178201,138.657357,RU-PRI
KVR,44.2726,135.029,RU-PRI
TLY,44.814999,136.292007,RU-PRI
NEI,45.0825,136.5912,RU-PRI
VVO,43.396256,132.148155,RU-PRI
HTA,52.026299,113.306,RU-ZAB
CZR,56.913334,118.269997,RU-ZAB
BTK,56.37060165,101.697998,RU-IRK
UIK,58.136101,102.565002,RU-IRK
IKT,52.268002,104.389,RU-IRK
ODO,57.86610031,114.2429962,RU-IRK
ERG,61.27500153,108.0299988,RU-IRK
KCK,57.773,108.064,RU-IRK
RZH,42.921698,133.904438,RU-PRI
UKX,56.856701,105.730003,RU-IRK
NZG,55.8008,109.595001,RU-BU
UUD,51.808614,107.439652,RU-BU
KBP,50.345001,30.894699,UA-32
KRQ,48.706799,37.630922,UA-14
MPW,47.0760994,37.44960022,UA-14
ERD,46.814999,36.758099,UA-23
DNK,48.357201,35.100601,UA-12
OZH,47.86700058,35.31570053,UA-23
KWG,48.04330063,33.20999908,UA-12
UKS,44.691822,33.57462,UA-43
SIP,45.0522,33.975101,UA-43
KHC,45.372501,36.401402,UA-43
UKH,19.386389,56.401389,OM-WU
HRK,49.926943,36.290814,UA-63
PLV,49.5686,34.397202,UA-53
UMY,50.858299,34.762501,UA-59
CKC,49.4156,31.9953,UA-71
KGO,48.542801,32.285,UA-35
IEV,50.40194,30.45194,UA-30
ZTR,50.270556,28.738611,UA-18
UCK,50.678404,25.487165,UA-07
HMJ,49.359699,26.933399,UA-68
IFO,48.88420105,24.68610001,UA-26
LWO,49.8125,23.9561,UA-46
CWC,48.25930023,25.98080063,UA-77
RWN,50.60710144,26.14159966,UA-19
TNL,49.5242,25.7001,UA-61
UDJ,48.6343,22.263399,UA-21
KHE,46.6758,32.506401,UA-65
NLV,47.057899,31.9198,UA-48
ODS,46.4268,30.6765,UA-51
VIN,49.242531,28.613778,UA-05
ARH,64.60030365,40.71670151,RU-ARK
VKV,64.441704,40.4217,RU-ARK
LDG,64.89600372,45.72299957,RU-ARK
NNM,67.639999,53.121899,RU-NEN
CSH,65.029999,35.733334,RU-ARK
AMV,69.76329803,61.5564003,RU-NEN
VRI,68.848503,58.201401,RU-NEN
KSZ,61.2358017,46.69749832,RU-ARK
LED,59.800301,30.262501,RU-SPE
MMK,68.78170013,32.75080109,RU-MUR
PKV,57.78390121,28.39559937,RU-PSK
PES,61.8852005,34.15470123,RU-KR
CEE,59.27360153,38.01580048,RU-VLG
VUS,60.7883,46.259998,RU-VLG
VGD,59.282501,39.944401,RU-VLG
BQT,52.108299,23.8981,BY-BR
GME,52.52700043,31.01670074,BY-HO
VTB,55.12649918,30.34959984,BY-VI
KGD,54.88999939,20.59259987,RU-KGD
GNA,53.602001,24.053801,BY-HR
MSQ,53.888071,28.039964,BY-MI
MVQ,53.95489883,30.0951004,BY-MA
ABA,53.740002,91.385002,RU-KK
BAX,53.36380005,83.53849792,RU-ALT
RGK,51.969204,85.836539,RU-AL
KEJ,55.27009964,86.10720062,RU-KEM
BKA,61.676701,96.355003,RU-KYA
EIE,58.474201,92.112503,RU-KYA
YAE,60.255001,90.195,RU-KYA
TGP,61.589699,89.994003,RU-KYA
VEO,60.373299,93.011703,RU-KYA
GOY,64.333511,100.432892,RU-KYA
VAQ,60.356229,102.309641,RU-KYA
BGS,58.380615,97.472336,RU-KYA
KNY,58.479401,99.093903,RU-KYA
KJA,56.173077,92.492437,RU-KYA
KCY,56.177584,92.545881,RU-KYA
ACS,56.269185,90.57511,RU-KYA
KYZ,51.669399,94.400597,RU-TY
OVB,55.019756,82.618675,RU-NVS
OMS,54.96699905,73.3105011,RU-OMS
SWT,60.7094,77.660004,RU-TOM
TOF,56.38029861,85.20829773,RU-TOM
NOZ,53.811401,86.877197,RU-KEM
DKS,73.517807,80.379669,RU-KYA
HTG,71.97810364,102.4909973,RU-KYA
SES,66.839996,88.403336,RU-KYA
IAA,67.437202,86.621902,RU-KYA
NSK,69.31109619,87.3321991,RU-KYA
THX,65.797203,87.935303,RU-KYA
AAQ,45.002102,37.347301,RU-KDA
GDZ,44.58209263,38.01248074,RU-KDA
KRR,45.034698,39.170502,RU-KDA
GRV,43.388106,45.699772,RU-CE
MCX,42.816799,47.652302,RU-DA
MRV,44.22510147,43.08190155,RU-STA
NAL,43.512901,43.6366,RU-KB
OGZ,43.205101,44.606602,RU-SE
IGT,43.323268,45.012568,RU-IN
STW,45.10919952,42.1128006,RU-STA
ROV,47.493888,39.924722,RU-ROS
TGK,47.1983333,38.8491667,RU-ROS
AER,43.449902,39.9566,RU-KDA
ASF,46.282843,48.010511,RU-AST
ESL,46.37390137,44.33089828,RU-KL
VOG,48.78250122,44.34550095,RU-VGG
BNH,42.352502,-71.025832,US-MA
RTL,43.387501,-95.139198,US-IA
FWL,62.509327,-153.892279,US-AK
CRO,36.102661,-119.594815,US-CA
HLM,42.795898,-86.162003,US-MI
XFT,24.723717,-81.387856,US-FL
PQS,61.96169,-162.941944,US-AK
CEK,55.305801,61.5033,RU-CHE
MQF,53.39310074,58.75569916,RU-BA
SBT,71.219167,72.052222,RU-YAN
BVJ,70.315278,68.333611,RU-YAN
SLY,66.59079742,66.61100006,RU-YAN
YMK,68.467676,73.596733,RU-YAN
KKQ,65.717,82.455,RU-YAN
TQL,64.930485,77.811295,RU-YAN
UEN,65.95999908,78.43699646,RU-YAN
EZV,63.92100143,65.03050232,RU-KHM
HMA,61.0285,69.086098,RU-KHM
IRM,63.200391,64.440136,RU-KHM
KXD,59.655083,67.430046,RU-KHM
NYA,62.110001,65.614998,RU-KHM
EYK,63.686901,66.698601,RU-KHM
OVS,61.32662201,63.60191345,RU-KHM
URJ,60.103298,64.826698,RU-KHM
IJK,56.8280983,53.45750046,RU-UD
KVX,58.503883,49.347831,RU-KIR
NYM,65.48090363,72.69889832,RU-YAN
NUX,66.06939697,76.52030182,RU-YAN
NJC,60.949299,76.483597,RU-KHM
PEE,57.914501,56.021198,RU-PER
KGP,62.19039917,74.53379822,RU-KHM
NFG,61.108299,72.650002,RU-KHM
NOJ,63.18330002,75.26999664,RU-YAN
SGC,61.34370041,73.40180206,RU-KHM
SVX,56.74309921,60.80270004,RU-SVE
RMZ,58.058427,68.348801,RU-TYU
TOX,58.135799,68.231903,RU-TYU
TJM,57.178984,65.327696,RU-TYU
KRO,55.4753,65.415604,RU-KGN
BKN,39.480598,54.366001,TM-B
GMV,37.015868,-110.202031,US-UT
ASB,37.986801,58.361,TM-S
KEA,37.822051,65.135279,TM-L
KRW,40.063301,53.007198,TM-B
MYP,37.62353,61.895668,TM-M
TAZ,41.759853,59.836149,TM-D
CRZ,38.930662,63.563982,TM-L
DYU,38.543746,68.822977,TJ-DU
TJU,37.98809814,69.80500031,TJ-KT
LBD,40.215401,69.694702,TJ-SU
KQT,37.86640167,68.86470032,TJ-KT
NMA,40.9846,71.556702,UZ-NG
AZN,40.727699,72.293999,UZ-AN
FEG,40.358799,71.745003,UZ-FA
OQN,40.447183,70.989144,UZ-FA
MOK,43.753636,59.029884,UZ-QR
NCU,42.4884,59.623299,UZ-QR
UGC,41.584301,60.641701,UZ-XO
NVI,40.117199,65.170799,UZ-NW
BHK,39.775002,64.483299,UZ-BU
KSQ,38.802246,65.773068,UZ-QA
AFS,41.613899,64.2332,UZ-NW
SKD,39.7005,66.983803,UZ-SA
TMJ,37.287261,67.311869,UZ-SU
TAS,41.2579,69.281197,UZ-TO
OMN,40.01402,68.41103,UZ-JI
UTU,9.1283,-77.9337,PA-GY
KMW,57.796902,41.019402,RU-KOS
KLF,54.54999924,36.3666687,RU-KLU
IWA,56.93939972,40.94079971,RU-IVA
RYB,58.104198,38.929401,RU-YAR
BZK,53.214199,34.176399,RU-BRY
ZIA,55.553299,38.150002,RU-MOS
DME,55.408798,37.9063,RU-MOS
IAR,57.560699,40.157398,RU-YAR
SVO,55.972599,37.4146,RU-MOS
KLD,56.8246994,35.75770187,RU-TVE
OSF,55.511667,37.507222,RU-MOS
CKL,55.8783,38.061699,RU-MOS
EGO,50.64379883,36.59009933,RU-BEL
URS,51.75059891,36.29560089,RU-KRS
LPK,52.70280075,39.53779984,RU-LIP
VOZ,51.81420135,39.229599,RU-VOR
TBW,52.806099,41.4828,RU-TAM
UUU,-9.0746,147.5735,PG-CPM
VKO,55.591499,37.261501,RU-MOW
UCT,63.566898,53.804699,RU-KO
INA,66.053372,60.105786,RU-KO
PEX,65.121101,57.130798,RU-KO
USK,66.0047,57.367199,RU-KO
VKT,67.488602,63.993099,RU-KO
UTS,65.437294,52.200336,RU-KO
SCW,61.64699936,50.8451004,RU-KO
GOJ,56.228254,43.785197,RU-NIZ
UUA,54.641184,52.800229,RU-TA
KZN,55.606201,49.278702,RU-TA
NBC,55.564701,52.092499,RU-TA
JOK,56.7006,47.904701,RU-ME
CSY,56.090302,47.347301,RU-CU
ULV,54.268299,48.2267,RU-ULY
ULY,54.401001,48.8027,RU-ULY
REN,51.79579926,55.45669937,RU-ORE
OSW,51.072498,58.5956,RU-ORE
PEZ,53.11059952,45.02109909,RU-PNZ
SKX,54.1251297,45.21225739,RU-MO
BWO,51.858299,47.745602,RU-SAR
GSV,51.712778,46.171111,RU-SAR
BCX,53.938389,58.340113,RU-BA
OKT,54.439999,53.388302,RU-TA
UFA,54.55749893,55.87440109,RU-BA
KUF,53.504902,50.164299,RU-SAM
RBZ,39.030067,66.775825,UZ-QA
UZM,68.156,-106.618,CA-NU
UZR,47.09115,81.66521,KZ-ABA
REW,24.503401,81.220299,IN-MP
DIU,20.714185,70.921855,IN-DH
GDB,21.526817,80.290347,IN-MM
AMD,23.0772,72.634697,IN-GJ
AKD,20.698931,77.056883,IN-MM
IXU,19.86269951,75.39810181,IN-MM
BOM,19.08869934,72.86789703,IN-MM
BHJ,23.28779984,69.67019653,IN-GJ
IXG,15.8593,74.618301,IN-KA
BDQ,22.336201,73.226303,IN-GJ
BHO,23.28750038,77.33740234,IN-MP
BHU,21.75219917,72.18520355,IN-GJ
NMB,20.434401,72.843201,IN-DH
GUX,24.654699,77.347298,IN-MP
HBX,15.3617,75.0849,IN-KA
HSR,22.378824,71.039391,IN-GJ
IDR,22.72179985,75.80110168,IN-MP
JLR,23.177799,80.052002,IN-MP
JLG,20.962678,75.627492,IN-MM
JGA,22.46549988,70.01260376,IN-GJ
IXY,23.1127,70.100304,IN-GJ
HJR,24.8172,79.918602,IN-MP
KLH,16.6647,74.289398,IN-MM
IXK,21.317101,70.270401,IN-GJ
LTU,18.411501,76.464699,IN-MM
NDC,19.1833,77.316704,IN-MM
NAG,21.092199,79.047203,IN-MM
ISK,20.119101,73.912903,IN-MM
PNQ,18.5821,73.919701,IN-MM
PBD,21.649524,69.656405,IN-GJ
RTC,17.013599,73.327797,IN-MM
RAJ,22.3092,70.779503,IN-GJ
RPR,21.180401,81.7388,IN-CT
SAG,19.688752,74.377354,IN-MM
SSE,17.62800026,75.93479919,IN-MM
STV,21.1141,72.741798,IN-GJ
UDR,24.61770058,73.89610291,IN-RJ
CMB,7.180759907,79.88410187,LK-1
ACJ,8.301542,80.42848,LK-7
BTC,7.70576,81.678802,LK-5
RML,6.821990013,79.88619995,LK-1
ADP,7.336745,81.623869,LK-5
HIM,8.04981,80.9814,LK-7
JAF,9.79233,80.070099,LK-4
KCT,5.99368,80.32029724,LK-3
KTY,6.552120209,79.97750092,LK-1
GIU,7.95667,80.7285,LK-2
TRR,8.539159,81.18128,LK-5
WRZ,6.25449,81.235199,LK-3
HRI,6.284467,81.124128,LK-3
BBM,13.0956,103.223999,KH-2
KKZ,11.613397,102.997084,KH-9
MWV,12.464562,107.188039,KH-11
PNH,11.5466,104.844002,KH-12
RBE,13.72999954,106.9869995,KH-16
SAI,13.369167,104.223056,KH-17
KOS,10.571969,103.632689,KH-18
KZD,12.5385,104.1486,KH-15
SFX,8.2788,-62.6652,VE-F
SVV,7,-62,VE-F
ELX,8.833546,-64.20828,VE-B
AZH,26.153333,83.118333,IN-UP
IXV,28.1753006,94.80200195,IN-AR
IXA,23.886999,91.240402,IN-TR
IXB,26.68120003,88.32859802,IN-WB
RGH,25.2617,88.795601,IN-WB
SHL,25.70359993,91.97869873,IN-ML
VNS,25.452129,82.861805,IN-UP
BBI,20.2444,85.817802,IN-OR
PAB,21.9884,82.111,IN-CT
CCU,22.654699,88.446701,IN-WB
COH,26.3305,89.467201,IN-WB
CWK,25.167694,80.9358,IN-UP
DBD,23.834,86.425301,IN-BR
RDP,23.6225,87.243,IN-WB
DBR,26.192801,85.916901,IN-BR
DGH,24.446842,86.704955,IN-JH
DEP,27.98550034,94.22280121,IN-AR
GOP,26.73970032,83.4496994,IN-UP
GAU,26.10610008,91.58589935,IN-AS
GAY,24.744301,84.951202,IN-BR
IMF,24.76000023,93.896698,IN-MN
JRG,21.9135,84.0504,IN-OR
PYB,18.879549,82.552478,IN-OR
IXW,22.813706,86.168981,IN-JH
JRH,26.730456,94.175416,IN-AS
KBK,26.776534,83.889214,IN-UP
IXQ,24.134325,91.810769,IN-TR
IXH,24.308657,92.00768,IN-TR
IXS,24.91290092,92.97869873,IN-AS
IXN,24.061899,91.603897,IN-TR
AJL,23.840599,92.619698,IN-MZ
IXI,27.295682,94.097266,IN-AS
LDA,25.01018,88.126917,IN-WB
DIB,27.48390007,95.01689911,IN-AS
DMU,25.88389969,93.77110291,IN-NL
MZU,26.119101,85.313698,IN-BR
IXT,28.064786,95.336952,IN-AR
PAT,25.591299,85.087997,IN-BR
IXR,23.31430054,85.32170105,IN-JH
RRK,22.256571,84.815193,IN-OR
RUP,26.141867,89.907892,IN-AS
TEI,27.94120026,96.13439941,IN-AR
TEZ,26.70910072,92.78469849,IN-AS
VTZ,17.723506,83.227729,IN-AP
ZER,27.588301,93.828102,IN-AR
RAD,18.418273,-64.617369,VG-U-A
BZL,22.801001,90.301201,BD-1
CXB,21.457517,91.963263,BD-2
CLA,23.440133,91.188685,BD-2
CGP,22.249599,91.813301,BD-2
DAC,23.843347,90.397783,BD-3
IRD,24.1525,89.0494,BD-5
JSR,23.1838,89.160797,BD-4
RJH,24.437201,88.616501,BD-5
SPD,25.759199,88.908897,BD-5
TKR,26.016378,88.402092,BD-5
ZHM,24.398333,91.916944,BD-6
ZYL,24.963832,91.864843,BD-6
HKG,22.308901,113.915001,HK-NT
HHP,22.288868,114.152369,HK-HK
SPB,18.338204,-64.939675,VI-ST
SSB,17.7472,-64.704903,VI-SC
AGR,27.157683,77.960942,IN-UP
HRH,27.861437,78.145404,IN-UP
IXD,25.4401,81.733902,IN-UP
ATQ,31.7096,74.797302,IN-PB
AIP,31.4338,75.758797,IN-PB
BKB,28.070601,73.207199,IN-RJ
KUU,31.876699,77.154404,IN-HP
BUP,30.2701,74.755798,IN-PB
BEK,28.4221,79.450798,IN-UP
IXC,30.6735,76.788498,IN-CH
KNU,26.404301,80.410103,IN-UP
DED,30.189243,78.176651,IN-UT
DEL,28.55563,77.09519,IN-DL
HDO,28.707701,77.358902,IN-UP
DHM,32.164902,76.263018,IN-HP
GWL,26.29330063,78.22779846,IN-MP
HSS,29.179399,75.755302,IN-HR
JDH,26.25110054,73.04889679,IN-RJ
JAI,26.8242,75.812202,IN-RJ
JSA,26.8887,70.864998,IN-RJ
IXJ,32.688849,74.838152,IN-JK
KQH,26.591007,74.812956,IN-RJ
KTU,25.16020012,75.84559631,IN-RJ
LUH,30.85470009,75.95259857,IN-PB
IXL,34.135899,77.546501,IN-LA
LKO,26.76059914,80.88929749,IN-UP
MZS,28.81746,78.92187,IN-UP
IXP,32.233611,75.634444,IN-PB
PGH,29.0334,79.473701,IN-UP
SLV,31.0818,77.068001,IN-HP
SWN,29.994303,77.42456,IN-UP
SXR,33.987099,74.7742,IN-JK
TNI,24.56262,80.852927,IN-MP
VSV,27.499732,82.032927,IN-UP
VIV,-9.303333333,150.3188889,PG-MBA
VJQ,-15.5062,36.9904,MZ-Q
AOU,14.793056,107.045278,LA-AT
HOE,20.257299,100.436996,LA-BK
LPQ,19.89730072,102.1610031,LA-LP
LXG,20.966999,101.400002,LA-LM
ODY,20.6826992,101.9940033,LA-OU
PKZ,15.13210011,105.7809982,LA-CH
ZBY,19.2436,101.7093,LA-XA
ZVK,16.55660057,104.7600021,LA-SV
NEU,20.4184,104.067001,LA-HO
VNA,15.709026,106.410937,LA-SL
THK,17.377917,104.857378,LA-KH
VTE,17.98830032,102.5630035,LA-VT
XKH,19.450001,103.157997,LA-XI
XIE,19.6203,100.815332,LA-BK
VMI,-22.159371,-57.942395,PY-1
MFM,22.149599,113.592003,MO-CAR
BJH,29.539,81.185402,NP-P7
BHP,27.1474,87.050797,NP-P1
BGL,28.212799,83.666298,NP-P4
BHR,27.678101,84.429398,NP-P3
BJU,29.502001,81.668999,NP-P7
BIT,29.463421,80.548968,NP-P7
BWA,27.505328,83.412594,NP-P5
BDP,26.57080078,88.07959747,NP-P1
DNP,28.111099,82.294197,NP-P5
DHI,28.755283,80.583398,NP-P7
DAP,29.668571,80.548199,NP-P7
DOP,28.985659,82.818703,NP-P6
SIH,29.262226,80.935968,NP-P7
GKH,28.0385,84.4664,NP-P4
JIR,27.626313,86.230581,NP-P3
JUM,29.2742,82.193298,NP-P6
JKR,26.708799,85.922401,NP-P2
JMO,28.780426,83.723,NP-P4
KTM,27.6966,85.3591,NP-P3
LDN,27.253099,86.669998,NP-P1
LUA,27.686768,86.729479,NP-P1
LTG,28.20000076,85.58300018,NP-P3
NGX,28.641399,84.089203,NP-P4
MEY,27.5774,84.22875,NP-P3
XMG,28.9632,80.147903,NP-P7
KEP,28.1036,81.667,NP-P5
PKR,28.200621,83.981203,NP-P4
PPL,27.517752,86.585019,NP-P1
RJB,26.510066,86.733902,NP-P2
RHP,27.393999,86.061401,NP-P3
RUK,28.627001,82.194021,NP-P6
RPA,28.267292,82.756496,NP-P5
RUM,27.303499,86.5504,NP-P1
SYH,27.8112,86.7124,NP-P1
SIF,27.159803,84.980021,NP-P2
SKH,28.586,81.636002,NP-P6
FEB,29.236629,81.215317,NP-P7
IMK,29.9711,81.818901,NP-P6
TPJ,27.3509,87.69525,NP-P1
TPU,28.5219,81.123,NP-P7
TMI,27.315001,87.193298,NP-P1
BIR,26.48150063,87.26399994,NP-P1
AGX,10.8237,72.176003,IN-LD
BEP,15.16279984,76.88279724,IN-KA
BLR,13.1979,77.706299,IN-KA
IXX,17.9081,77.487099,IN-KA
VGA,16.530399,80.796799,IN-AP
CJB,11.02999973,77.04340363,IN-TN
COK,10.151047,76.400838,IN-KL
CCJ,11.1368,75.955299,IN-KL
CDP,14.513154,78.769183,IN-AP
CBD,9.153056,92.819273,IN-AN
GOX,15.744257,73.860625,IN-GA
GBI,17.308154,76.965246,IN-KA
GOI,15.3808,73.831398,IN-GA
HYD,17.231318,78.429855,IN-TG
BPM,17.4531,78.467598,IN-TG
VDY,15.175921,76.63303,IN-KA
CNN,11.918614,75.547211,IN-KL
KJB,15.716288,78.16923,IN-AP
IXM,9.83450985,78.09339905,IN-TN
IXE,12.9612999,74.89009857,IN-KA
MAA,12.990005,80.169296,IN-TN
MYQ,12.23,76.655833,IN-KA
NVY,11.612956,79.527382,IN-TN
IXZ,11.641208,92.729643,IN-AN
PNY,11.968,79.812,IN-PY
PUT,14.14929962,77.79109955,IN-AP
RMD,18.701,79.3923,IN-TG
RJA,17.105799,81.813204,IN-AP
SXV,11.7833004,78.06559753,IN-TN
TJV,10.723835,79.109457,IN-TN
TCR,8.724241,78.025803,IN-TN
TIR,13.63249969,79.54329681,IN-AP
TRZ,10.766223,78.71774,IN-TN
TRV,8.48212,76.920097,IN-KL
WGC,17.9144,79.602203,IN-TG
BUT,27.5622,90.7471,BT-33
GLU,26.88456,90.46412,BT-31
PBH,27.4032,89.424599,BT-11
YON,27.25627,91.514633,BT-41
HRF,6.96967,72.896287,MV-07
HDK,6.630762,73.067815,MV-23
NMF,5.818394,73.469181,MV-25
IFU,5.7083,73.025,MV-13
DRV,5.1561,73.1302,MV-20
FVM,-0.309722,73.435,MV-29
GAN,-0.692694,73.151557,MV-01
HAQ,6.744229794,73.17050171,MV-23
KDO,1.85916996,73.52189636,MV-05
MLE,4.191830158,73.52909851,MV-MLE
GKK,0.7324,73.4336,MV-27
KDM,0.488131,72.996902,MV-28
DDD,2.666075,72.887118,MV-17
VAM,3.470556,72.835833,MV-00
TMF,2.211,73.1533,MV-08
RUL,0.338085,73.512869,MV-28
DMK,13.9126,100.607002,TH-10
KDT,14.10200024,99.91719818,TH-72
KKM,14.87462,100.663397,TH-16
TDX,12.2746,102.319,TH-23
BKK,13.6811,100.747002,TH-10
UTP,12.67990017,101.0049973,TH-21
CNX,18.76679993,98.96260071,TH-50
HGN,19.3013,97.9758,TH-58
PYY,19.372054,98.435904,TH-58
LPT,18.27090073,99.5042038,TH-52
NNT,18.80789948,100.7829971,TH-55
PRH,18.1322,100.165001,TH-54
CEI,19.952299,99.882896,TH-57
PHY,16.6760006,101.1949997,TH-67
HHQ,12.63619995,99.95149994,TH-76
TKH,15.27729988,100.2959976,TH-60
MAQ,16.69989967,98.54509735,TH-63
THS,17.23800087,99.81819916,TH-64
PHS,16.7829,100.278999,TH-65
TKT,16.896,99.253304,TH-63
URT,9.132599831,99.13559723,TH-84
NAW,6.519919872,101.7429962,TH-96
CJM,10.7112,99.361702,TH-86
NST,8.539620399,99.94470215,TH-80
KBV,8.09912014,98.98619843,TH-81
SGZ,7.186560154,100.6080017,TH-90
PAN,6.78546,101.153999,TH-94
USM,9.54779,100.061996,TH-84
HKT,8.1132,98.316902,TH-83
UNN,9.77762,98.585503,TH-85
HDY,6.933209896,100.3929977,TH-90
TST,7.50874,99.6166,TH-92
UTH,17.38640022,102.788002,TH-41
SNO,17.19510078,104.1190033,TH-47
PXR,14.86830044,103.4980011,TH-32
KKC,16.46660042,102.7839966,TH-40
LOE,17.43910027,101.7220001,TH-42
BFV,15.2295,103.252998,TH-31
NAK,14.9495,102.313004,TH-30
UBP,15.25129986,104.8700027,TH-34
ROI,16.1168,103.774002,TH-45
KOP,17.383801,104.642998,TH-48
VUU,-14.838611,35.301389,MW-MH
BMV,12.66829968,108.1200027,VN-CH
VCL,15.4033,108.706001,VN-SCC
HPH,20.81686,106.722994,VN-RRD
CAH,9.177667,105.177778,VN-SW
CXR,11.9982,109.219002,VN-SCC
VCS,8.73183,106.633003,VN-SE
VCA,10.0851,105.711998,VN-SW
DIN,21.39749908,103.0080032,VN-NW
VDH,17.515,106.590556,VN-NC
DLI,11.750556,108.366997,VN-CH
DAD,16.0439,108.198997,VN-SCC
VVN,-11.854861,-72.939332,PE-CUS
HAN,21.221201,105.806999,VN-RRD
SQH,21.215301,104.032803,VN-NW
HUI,16.400628,107.703094,VN-NC
UIH,13.955,109.042,VN-SCC
PXU,14.00450039,108.0169983,VN-CH
PQC,10.1698,103.9931,VN-SW
PHA,11.6335,108.952003,VN-SCC
VKG,9.958029972,105.1323795,VN-SW
TBB,13.0496,109.334,VN-SCC
SGN,10.8188,106.652,VN-SE
THD,19.901667,105.467778,VN-NC
VDO,21.120693,107.41539,VN-NE
VII,18.73760033,105.6709976,VN-NC
VTG,10.375093,107.096185,VN-SE
VBA,19.769199,94.0261,MM-16
NYU,21.17880058,94.93019867,MM-04
BMO,24.27044,97.2476,MM-11
VBP,11.1494,98.735901,MM-05
VBC,21.9405,96.0896,MM-04
TVY,14.10389996,98.20359802,MM-05
SRU,22.939167,93.615333,MM-14
GAW,22.17469978,94.13439941,MM-03
GWA,17.60000038,94.58329773,MM-16
HEH,20.74714,96.792029,MM-17
HOX,24.899599,94.914001,MM-01
TIO,21.70000076,94.09999847,MM-03
KET,21.3015995,99.63600159,MM-17
KHM,25.9883,95.6744,MM-01
KMV,23.188801,94.051102,MM-01
KYP,19.42639923,93.53479767,MM-16
KAW,10.04930019,98.53800201,MM-05
KYT,21.39999962,94.13330078,MM-03
LIW,19.69149971,97.21479797,MM-12
LSH,22.97789955,97.75219727,MM-17
MDL,21.70219994,95.97789764,MM-04
MGZ,12.43980026,98.62149811,MM-05
MYT,25.3836,97.351898,MM-11
MNU,16.44470024,97.66069794,MM-15
MGU,18.8458,93.688904,MM-16
MOE,23.09250069,96.64530182,MM-17
MOG,20.51679993,99.25679779,MM-17
MGK,20.29669952,98.89890289,MM-17
MWQ,20.1656,94.941399,MM-03
NYW,22.221638,95.093479,MM-01
NMS,20.89049911,97.73590088,MM-17
NYT,19.623501,96.200996,MM-04
NMT,23.083,97.383003,MM-17
PAA,16.8937,97.674599,MM-13
PAU,21.4492,94.4869,MM-03
BSX,16.815201,94.7799,MM-07
PPU,18.06669998,97.44979858,MM-13
PBU,27.32990074,97.42630005,MM-11
PKK,21.4043,95.11125,MM-03
PRU,18.82449913,95.26599884,MM-02
AKY,20.133165,92.870693,MM-16
SNW,18.46069908,94.30010223,MM-16
THL,20.48380089,99.93540192,MM-17
XYE,15.301361,97.864288,MM-15
RGN,16.90730095,96.1332016,MM-06
FBS,48.5373,-123.010002,US-WA
RSJ,48.645699,-122.867996,US-WA
LKE,47.629002,-122.338997,US-WA
RCE,48.612301,-123.139,US-WA
TQQ,-5.76457,123.917,ID-SG
WSX,48.617901,-122.956903,US-WA
UPG,-5.06163,119.554001,ID-SN
BIK,-1.19002,136.108002,ID-PA
ONI,-4.00659,136.037704,ID-PT
FOO,-0.935745,134.872292,ID-PA
WET,-4.05916,136.281715,ID-PT
NBX,-3.397973,135.393071,ID-PT
KBF,-3.684615,138.479018,ID-PP
ILA,-3.97648,137.6225,ID-PT
KOX,-4.71075,136.43515,ID-PT
ZRI,-1.82842,136.062402,ID-PA
TIM,-4.52978,136.887388,ID-PT
EWI,-3.925739,136.378634,ID-PT
WAD,-17.631,47.7233,MG-M
BMU,-8.537184,118.685002,ID-NB
DPS,-8.748409,115.167123,ID-BA
LOP,-8.759962,116.278169,ID-NB
SWQ,-8.48904,117.412003,ID-NB
TMC,-9.409224,119.242558,ID-NT
LYK,-8.989931,117.216018,ID-NB
WGP,-9.66922,120.302002,ID-NT
BWX,-8.31015,114.3401,ID-JI
TTE,0.831012,127.381611,ID-MU
SQN,-2.100424,125.965838,ID-MU
OTI,2.04599,128.324997,ID-MU
TRT,-3.185833,119.91775,ID-SS
LLO,-3.082997,120.245018,ID-SN
PLW,-0.916462,119.908647,ID-ST
MJU,-2.590017,119.025051,ID-SR
TLI,1.123428,120.793658,ID-ST
MXB,-2.558031,120.324342,ID-SN
PSJ,-1.414121,120.659241,ID-ST
OJU,-0.865437,121.628625,ID-ST
LUW,-1.035893,122.773934,ID-ST
HMS,-1.02581,114.92881,ID-KT
KLP,-3.376062,112.536521,ID-KT
PKY,-2.227146,113.943388,ID-KT
YIA,-7.905338,110.057264,ID-YO
CXP,-7.64506,109.033997,ID-JT
PWL,-7.461342,109.414612,ID-JT
KWB,-5.80091,110.47838,ID-JT
BUI,-3.68455,138.677437,ID-PP
DRH,-3.27061,138.613433,ID-PA
BXM,-4.442687,140.883565,ID-PP
ZRM,-1.873077,138.753275,ID-PA
DJJ,-2.579627,140.519857,ID-PA
LHI,-3.080046,139.952817,ID-PA
LII,-3.701938,137.957,ID-PT
OKL,-4.9071,140.6277,ID-PP
SEH,-3.442448,140.778079,ID-PA
MDP,-5.876929,140.70946,ID-PS
BXD,-7.175902,139.58333,ID-PS
